review_priority,review_reasons,source_locator,std_id,std_label,category,year,response_label,std_response_label,value,unit,base_n,multi_response,question_summary,section,subsection,prev_year_note,source,page_start,page_end,extraction_confidence,warning,figures,prev_value,yoy_delta,flag_jump,flag_mismatch,mismatch_verdict,mismatch_reason,sum_total,flag_sum_violation
medium,flag_jump,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.39-40,환경분야_관심항목,환경 분야 관심 항목,환경 인식,2024,재활용폐기물,재활용 폐기물,19.1,%,1000,True,환경 분야에서 관심 있는 항목을 모두 선택하는 문항이다.,1. 환경문제에 대한 전반적 인식,2) 환경 분야 관심 항목,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,39,40,high,,<그림 2-2> 관심 환경 분야 / <표 2-2> 응답자특성별 관심 환경 분야,44.1,-25.0,True,,,,,
medium,flag_jump,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.39-40,환경분야_관심항목,환경 분야 관심 항목,환경 인식,2024,환경 호르몬,환경 호르몬,17.2,%,1000,True,환경 분야에서 관심 있는 항목을 모두 선택하는 문항이다.,1. 환경문제에 대한 전반적 인식,2) 환경 분야 관심 항목,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,39,40,high,,<그림 2-2> 관심 환경 분야 / <표 2-2> 응답자특성별 관심 환경 분야,37.2,-20.0,True,,,,,
medium,flag_jump,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.78-79,환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2024,개인 위생용품,개인 위생용품,26.5,%,698,True,‘환경성적표지 또는 저탄소제품’ 로고를 본 제품 유형을 모두 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,4) 환경성적표지/저탄소제품 노출 제품,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,78,79,high,,<그림 2-22> 환경성적표지/저탄소제품 노출 제품 / <표 2-21> 응답자특성별 환경성적표지/저탄소제품 노출 제품,46.8,-20.3,True,,,,,
medium,flag_jump,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.78-79,환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2024,제품을 본 적은 없음,제품을 본 적은 없음,3.7,%,698,True,‘환경성적표지 또는 저탄소제품’ 로고를 본 제품 유형을 모두 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,4) 환경성적표지/저탄소제품 노출 제품,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,78,79,high,,<그림 2-22> 환경성적표지/저탄소제품 노출 제품 / <표 2-21> 응답자특성별 환경성적표지/저탄소제품 노출 제품,53.5,-49.8,True,,,,,
medium,flag_jump,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.78-79,환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2024,제품을 보았으나 구체적으로 기억나지 않음,제품을 보았으나 구체적으로 기억나지 않음,12.3,%,698,True,‘환경성적표지 또는 저탄소제품’ 로고를 본 제품 유형을 모두 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,4) 환경성적표지/저탄소제품 노출 제품,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,78,79,high,,<그림 2-22> 환경성적표지/저탄소제품 노출 제품 / <표 2-21> 응답자특성별 환경성적표지/저탄소제품 노출 제품,54.4,-42.1,True,,,,,
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.59-60,환경성적표지_우선구매의향,환경성적표지 로고 제품 우선 구매 의향,구매 의향,2024,구매의향 없음,의향 없음,2.9,%,1000,False,환경표지 인증제품을 우선 구매할 의향이 있는지 묻는 문항,3. 환경표지 인증제품 구매행동,1) 환경표지 인증제품 구매의향,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,59,60,high,,"<그림 2-12> 환경표지 인증제품 구매의향(전체, 성별, 연령별, 가구소득별) / <표 2-12> 응답자특성별 환경표지 인증제품 구매의도",14.9,-12.0,,,,,200.0,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.59-60,환경성적표지_우선구매의향,환경성적표지 로고 제품 우선 구매 의향,구매 의향,2024,구매의향 있음,의향 있음,97.1,%,1000,False,환경표지 인증제품을 우선 구매할 의향이 있는지 묻는 문항,3. 환경표지 인증제품 구매행동,1) 환경표지 인증제품 구매의향,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,59,60,high,,"<그림 2-12> 환경표지 인증제품 구매의향(전체, 성별, 연령별, 가구소득별) / <표 2-12> 응답자특성별 환경표지 인증제품 구매의도",85.1,12.0,,,,,200.0,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.80-81,환경성적표지_우선구매의향,환경성적표지 로고 제품 우선 구매 의향,구매 의향,2024,일반제품보다 환경성적표지제품 및 저탄소제품을 모두 우선 구매할 의사가 있음,일반제품보다 환경성적표지제품 및 저탄소제품을 모두 우선 구매할 의사가 있음,39.0,%,1000,False,제품 구매 시 일반제품보다 환경성적표지 제품 또는 저탄소제품을 우선 구매할 의향이 있는지 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,1) 환경성적표지 및 저탄소제품 구매의향,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,80,81,high,,<그림 2-23> 환경성적표지/저탄소제품 구매의향 / <표 2-22> 응답자특성별 환경성적표지/저탄소제품 구매의향,,,,,,,200.0,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.80-81,환경성적표지_우선구매의향,환경성적표지 로고 제품 우선 구매 의향,구매 의향,2024,일반제품보다 저탄소제품을 우선 구매할 의사가 있음,일반제품보다 저탄소제품을 우선 구매할 의사가 있음,22.3,%,1000,False,제품 구매 시 일반제품보다 환경성적표지 제품 또는 저탄소제품을 우선 구매할 의향이 있는지 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,1) 환경성적표지 및 저탄소제품 구매의향,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,80,81,high,,<그림 2-23> 환경성적표지/저탄소제품 구매의향 / <표 2-22> 응답자특성별 환경성적표지/저탄소제품 구매의향,,,,,,,200.0,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.80-81,환경성적표지_우선구매의향,환경성적표지 로고 제품 우선 구매 의향,구매 의향,2024,일반제품보다 환경성적표지제품을 우선 구매할 의사가 있음,일반제품보다 환경성적표지제품을 우선 구매할 의사가 있음,31.5,%,1000,False,제품 구매 시 일반제품보다 환경성적표지 제품 또는 저탄소제품을 우선 구매할 의향이 있는지 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,1) 환경성적표지 및 저탄소제품 구매의향,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,80,81,high,,<그림 2-23> 환경성적표지/저탄소제품 구매의향 / <표 2-22> 응답자특성별 환경성적표지/저탄소제품 구매의향,,,,,,,200.0,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.80-81,환경성적표지_우선구매의향,환경성적표지 로고 제품 우선 구매 의향,구매 의향,2024,일반제품보다 환경성적표지제품과 저탄소제품을 우선 구매할 의사가 없음,일반제품보다 환경성적표지제품과 저탄소제품을 우선 구매할 의사가 없음,7.2,%,1000,False,제품 구매 시 일반제품보다 환경성적표지 제품 또는 저탄소제품을 우선 구매할 의향이 있는지 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,1) 환경성적표지 및 저탄소제품 구매의향,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,80,81,high,,<그림 2-23> 환경성적표지/저탄소제품 구매의향 / <표 2-22> 응답자특성별 환경성적표지/저탄소제품 구매의향,,,,,,,200.0,True
medium,flag_jump,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.72-73,환경성적표지_인지도,환경성적표지_인지도,,2024,모르고 있음,비인지,42.5,%,1000,False,환경성적표지 로고를 알고 있는지 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,1) 환경성적표지 인지도,올해(2024년)는 인지율이 떨어졌다고 언급됨,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,72,73,high,,<그림 2-19> 환경성적표지 인지 수준 / <표 2-18> 응답자특성별 환경성적표지 인지 수준,18.3,24.2,True,,consistent,2023년 81.7%에서 2024년 57.5%로 인지율이 하락해 서술과 일치한다.,100.0,
medium,flag_jump,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.72-73,환경성적표지_인지도,환경성적표지_인지도,,2024,알고 있음,인지,57.5,%,1000,False,환경성적표지 로고를 알고 있는지 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,1) 환경성적표지 인지도,올해(2024년)는 인지율이 떨어졌다고 언급됨,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,72,73,high,,<그림 2-19> 환경성적표지 인지 수준 / <표 2-18> 응답자특성별 환경성적표지 인지 수준,81.7,-24.2,True,,consistent,2023년 81.7%에서 2024년 57.5%로 인지율이 하락해 서술과 일치한다.,100.0,
medium,flag_jump; flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.51-52,환경성적표지_정의인지,환경성적표지 인증제도 정의 인식,환경 인식,2024,같은 용도의 다른 제품에 비해 환경성을 개선한 제품을 인증하는 제도,같은 용도의 다른 제품에 비해 환경성을 개선한 제품을 인증하는 제도,70.1,%,1000,False,환경표지 인증이 어떤 인증 제도라고 인식하는지 묻는 문항,1. 환경표지 인증제도에 대한 인식,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,51,52,high,,<그림 2-8> 환경표지 인증제도에 대한 인식 / <표 2-8> 응답자특성별 환경표지 인증제도에 대한 인식,14.2,55.9,True,,,,185.7,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.51-52,환경성적표지_정의인지,환경성적표지 인증제도 정의 인식,환경 인식,2024,같은 용도의 다른 제품에 비해 성능을 개선한 제품을 인증하는 제도,같은 용도의 다른 제품에 비해 성능을 개선한 제품을 인증하는 제도,11.6,%,1000,False,환경표지 인증이 어떤 인증 제도라고 인식하는지 묻는 문항,1. 환경표지 인증제도에 대한 인식,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,51,52,high,,<그림 2-8> 환경표지 인증제도에 대한 인식 / <표 2-8> 응답자특성별 환경표지 인증제도에 대한 인식,,,,,,,185.7,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.51-52,환경성적표지_정의인지,환경성적표지 인증제도 정의 인식,환경 인식,2024,같은 용도의 다른 제품에 비해 품질을 개선한 제품을 인증하는 제도,같은 용도의 다른 제품에 비해 품질을 개선한 제품을 인증하는 제도,4.0,%,1000,False,환경표지 인증이 어떤 인증 제도라고 인식하는지 묻는 문항,1. 환경표지 인증제도에 대한 인식,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,51,52,high,,<그림 2-8> 환경표지 인증제도에 대한 인식 / <표 2-8> 응답자특성별 환경표지 인증제도에 대한 인식,,,,,,,185.7,True
medium,flag_jump; flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.70-71,환경성적표지_정의인지,환경성적표지 인증제도 정의 인식,환경 인식,2024,제품 및 서비스의 전 과정에 대한 환경영향을 계량적으로 표시하는 제도,제품 및 서비스의 전 과정에 대한 환경영향을 계량적으로 표시하는 제도,64.7,%,1000,False,환경성적표지 인증이 어떤 제도인지에 대한 이해를 묻는 문항이다.,1. 환경성적표지 인증제도 이해도,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,70,71,high,,<그림 2-18> 환경성적표지 인증제도 이해도 / <표 2-17> 응답자특성별 환경성적표지 인증제도 이해도,19.9,44.8,True,,,,185.7,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.70-71,환경성적표지_정의인지,환경성적표지 인증제도 정의 인식,환경 인식,2024,제품 및 서비스의 전 과정에 대한 성능을 계량적으로 표시하는 제도,제품 및 서비스의 전 과정에 대한 성능을 계량적으로 표시하는 제도,11.1,%,1000,False,환경성적표지 인증이 어떤 제도인지에 대한 이해를 묻는 문항이다.,1. 환경성적표지 인증제도 이해도,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,70,71,high,,<그림 2-18> 환경성적표지 인증제도 이해도 / <표 2-17> 응답자특성별 환경성적표지 인증제도 이해도,,,,,,,185.7,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.70-71,환경성적표지_정의인지,환경성적표지 인증제도 정의 인식,환경 인식,2024,제품 및 서비스의 전 과정에 대한 품질을 계량적으로 표시하는 제도,제품 및 서비스의 전 과정에 대한 품질을 계량적으로 표시하는 제도,19.1,%,1000,False,환경성적표지 인증이 어떤 제도인지에 대한 이해를 묻는 문항이다.,1. 환경성적표지 인증제도 이해도,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,70,71,high,,<그림 2-18> 환경성적표지 인증제도 이해도 / <표 2-17> 응답자특성별 환경성적표지 인증제도 이해도,,,,,,,185.7,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.70-71,환경성적표지_정의인지,환경성적표지 인증제도 정의 인식,환경 인식,2024,제품 및 서비스의 전 과정에 대한 에너지 사용량을 계량적으로 표시하는 제도,제품 및 서비스의 전 과정에 대한 에너지 사용량을 계량적으로 표시하는 제도,5.1,%,1000,False,환경성적표지 인증이 어떤 제도인지에 대한 이해를 묻는 문항이다.,1. 환경성적표지 인증제도 이해도,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,70,71,high,,<그림 2-18> 환경성적표지 인증제도 이해도 / <표 2-17> 응답자특성별 환경성적표지 인증제도 이해도,,,,,,,185.7,True
medium,flag_jump,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.151-152,환경표시광고_사실확인방법,환경표시·광고 표현 사실 확인 방법,환경 인식,2024,제품의 성분표시 확인,제품의 성분표시 확인,37.8,%,1000,True,"제품명, 광고, 포장에 표기된 친환경 표현의 사실 여부를 어떻게 확인하는지 묻는 문항",1. 친환경 표현에 대한 인식,3) 친환경 표현 사실 여부 확인 방법,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,151,152,high,,<그림 2-58> 친환경 표현 사실 여부 확인 방법 / <표 2-58> 응답자특성별 친환경 표현 사실 여부 확인 방법,15.8,22.0,True,,,,,
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.64-65,환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2024,제품 생산/사용 중 발생 및 함유된 유해물질 감소,제품 생산/사용 중 발생 및 함유된 유해 물질 감소,94.6,%,1000,False,환경표지 제도(제품)의 각 속성에 대한 신뢰 정도를 묻는 문항,4. 환경표지 인증제도 측면별 신뢰 정도,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,64,65,high,,<그림 2-15> 환경표지 인증제도 측면별 신뢰 정도 / <표 2-14> 응답자특성별 환경표지 인증제도 측면별 신뢰 정도,92.5,2.1,,,,,378.8,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.64-65,환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2024,"제품 사용 후 재활용 용이, 폐기물 감소","제품 생산/사용 후 재활용 쉽거나, 폐기물 감소",93.0,%,1000,False,환경표지 제도(제품)의 각 속성에 대한 신뢰 정도를 묻는 문항,4. 환경표지 인증제도 측면별 신뢰 정도,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,64,65,high,,<그림 2-15> 환경표지 인증제도 측면별 신뢰 정도 / <표 2-14> 응답자특성별 환경표지 인증제도 측면별 신뢰 정도,92.9,0.1,,,,,378.8,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.64-65,환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2024,"제품 생산, 사용, 폐기 과정 중 물, 전기 등 자원 절약","제품 생산, 사용, 폐기 과정 중 물, 전기 등 자원 절약",93.3,%,1000,False,환경표지 제도(제품)의 각 속성에 대한 신뢰 정도를 묻는 문항,4. 환경표지 인증제도 측면별 신뢰 정도,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,64,65,high,,<그림 2-15> 환경표지 인증제도 측면별 신뢰 정도 / <표 2-14> 응답자특성별 환경표지 인증제도 측면별 신뢰 정도,90.8,2.5,,,,,378.8,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.64-65,환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2024,건강과 안전에 도움,건강과 안전에 도움,94.2,%,1000,False,환경표지 제도(제품)의 각 속성에 대한 신뢰 정도를 묻는 문항,4. 환경표지 인증제도 측면별 신뢰 정도,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,64,65,high,,<그림 2-15> 환경표지 인증제도 측면별 신뢰 정도 / <표 2-14> 응답자특성별 환경표지 인증제도 측면별 신뢰 정도,92.3,1.9,,,,,378.8,True
medium,flag_sum_violation,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.64-65,환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2024,전반적 신뢰도,전반적 신뢰도,3.68,%,1000,False,환경표지 제도(제품)의 각 속성에 대한 신뢰 정도를 묻는 문항,4. 환경표지 인증제도 측면별 신뢰 정도,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,64,65,high,,<그림 2-15> 환경표지 인증제도 측면별 신뢰 정도 / <표 2-14> 응답자특성별 환경표지 인증제도 측면별 신뢰 정도,,,,,,,378.8,True
medium,flag_jump,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.68-70,환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2024,개인 위생용품,개인 위생용품,65.2,%,1000,True,현행 환경표지 제도(제품) 대상제품군 중 확대되길 희망하는 품목군을 모두 선택하는 문항이다.,6. 환경표지 인증제도 확대 품목,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,68,70,high,,<그림 2-17> 환경표지 인증제도 확대 품목 / <표 2-16> 응답자특성별 환경표지 인증제도 확대 품목,10.8,54.4,True,,,,,
medium,flag_jump,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.68-70,환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2024,유아·어린이용품,유아·어린이 용품,56.8,%,1000,True,현행 환경표지 제도(제품) 대상제품군 중 확대되길 희망하는 품목군을 모두 선택하는 문항이다.,6. 환경표지 인증제도 확대 품목,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,68,70,high,,<그림 2-17> 환경표지 인증제도 확대 품목 / <표 2-16> 응답자특성별 환경표지 인증제도 확대 품목,11.2,45.6,True,,,,,
medium,flag_jump,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.68-70,환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2024,가전제품,가전제품,36.2,%,1000,True,현행 환경표지 제도(제품) 대상제품군 중 확대되길 희망하는 품목군을 모두 선택하는 문항이다.,6. 환경표지 인증제도 확대 품목,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,68,70,high,,<그림 2-17> 환경표지 인증제도 확대 품목 / <표 2-16> 응답자특성별 환경표지 인증제도 확대 품목,15.4,20.8,True,,,,,
medium,flag_jump,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf p.68-70,환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2024,서비스 상품,서비스 상품,22.7,%,1000,True,현행 환경표지 제도(제품) 대상제품군 중 확대되길 희망하는 품목군을 모두 선택하는 문항이다.,6. 환경표지 인증제도 확대 품목,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,68,70,high,,<그림 2-17> 환경표지 인증제도 확대 품목 / <표 2-16> 응답자특성별 환경표지 인증제도 확대 품목,0.8,21.9,True,,,,,
medium,flag_jump,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.65,그린카드_사용이유,그린카드 사용 이유,구매 동기,2025,대중교통 이용 시 포인트 적립,대중교통 이용 시 포인트 적립,34.8,%,132,True,그린카드를 사용하는 이유를 모두 선택하게 한 문항이다.,2. 그린카드 이용행태,3) 그린카드 사용 이유,"전년 대비 ‘대중교통 이용 시 포인트 적립’은 59.3%에서 34.8%로 하락했고, ‘가정 내 전기, 수도, 가스 절약 시 포인트 적립’은 34.9%에서 43.9%로 상승했다.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,65,65,high,,<그림 3-37> 그린카드 사용하는 이유,59.3,-24.5,True,,consistent,"대중교통 이용 시 포인트 적립은 59.3%→34.8%로 하락, 가정 내 전기·수도·가스 절약 시 포인트 적립은 34.9%→43.9%로 상승해 서술과 일치한다.",,
medium,flag_jump,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.65,그린카드_사용이유,그린카드 사용 이유,구매 동기,2025,친환경 제품 구매 시 포인트 적립,친환경 제품 구매 시 포인트 적립,31.8,%,132,True,그린카드를 사용하는 이유를 모두 선택하게 한 문항이다.,2. 그린카드 이용행태,3) 그린카드 사용 이유,"전년 대비 ‘대중교통 이용 시 포인트 적립’은 59.3%에서 34.8%로 하락했고, ‘가정 내 전기, 수도, 가스 절약 시 포인트 적립’은 34.9%에서 43.9%로 상승했다.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,65,65,high,,<그림 3-37> 그린카드 사용하는 이유,54.7,-22.9,True,,consistent,"대중교통 이용 시 포인트 적립은 59.3%→34.8%로 하락, 가정 내 전기·수도·가스 절약 시 포인트 적립은 34.9%→43.9%로 상승해 서술과 일치한다.",,
medium,flag_sum_violation,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.68,그린카드_사용후변화,그린카드 사용 후 변화,구매 경험,2025,에너지 절약을 실천한다,에너지 절약을 실천한다,78.8,%,132,False,그린카드 사용 후 각 측면에서 태도나 행동이 어떻게 달라졌는지 묻는 문항이다.,3. 그린카드 만족도,3) 그린카드 사용 후 측면별 평가,,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,68,68,high,,<그림 3-40> 그린카드 사용 후 측면별 평가,80.2,-1.4,,,,,428.1,True
medium,flag_sum_violation,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.68,그린카드_사용후변화,그린카드 사용 후 변화,구매 경험,2025,친환경 제품에 대한 관심이 증가했다,친환경 제품에 대한 관심이 증가했다,75.8,%,132,False,그린카드 사용 후 각 측면에서 태도나 행동이 어떻게 달라졌는지 묻는 문항이다.,3. 그린카드 만족도,3) 그린카드 사용 후 측면별 평가,,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,68,68,high,,<그림 3-40> 그린카드 사용 후 측면별 평가,76.7,-0.9,,,,,428.1,True
medium,flag_sum_violation,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.68,그린카드_사용후변화,그린카드 사용 후 변화,구매 경험,2025,대중교통을 더 적극적으로 이용한다,대중교통을 적극 이용한다,70.5,%,132,False,그린카드 사용 후 각 측면에서 태도나 행동이 어떻게 달라졌는지 묻는 문항이다.,3. 그린카드 만족도,3) 그린카드 사용 후 측면별 평가,,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,68,68,high,,<그림 3-40> 그린카드 사용 후 측면별 평가,68.6,1.9,,,,,428.1,True
medium,flag_sum_violation,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.68,그린카드_사용후변화,그린카드 사용 후 변화,구매 경험,2025,환경보호에 대한 자긍심이 증가했다,환경보호 자긍심이 증가했다,69.7,%,132,False,그린카드 사용 후 각 측면에서 태도나 행동이 어떻게 달라졌는지 묻는 문항이다.,3. 그린카드 만족도,3) 그린카드 사용 후 측면별 평가,,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,68,68,high,,<그림 3-40> 그린카드 사용 후 측면별 평가,68.6,1.1,,,,,428.1,True
medium,flag_sum_violation,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.68,그린카드_사용후변화,그린카드 사용 후 변화,구매 경험,2025,전반적 소비활동이 친환경적으로 변화했다,전반적 소비 활동이 친환경적으로 변화했다,68.9,%,132,False,그린카드 사용 후 각 측면에서 태도나 행동이 어떻게 달라졌는지 묻는 문항이다.,3. 그린카드 만족도,3) 그린카드 사용 후 측면별 평가,,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,68,68,high,,<그림 3-40> 그린카드 사용 후 측면별 평가,66.3,2.6,,,,,428.1,True
medium,flag_sum_violation,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.68,그린카드_사용후변화,그린카드 사용 후 변화,구매 경험,2025,친환경 제품을 우선적으로 구매한다,친환경 제품을 우선 구매한다,64.4,%,132,False,그린카드 사용 후 각 측면에서 태도나 행동이 어떻게 달라졌는지 묻는 문항이다.,3. 그린카드 만족도,3) 그린카드 사용 후 측면별 평가,,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,68,68,high,,<그림 3-40> 그린카드 사용 후 측면별 평가,64.0,0.4,,,,,428.1,True
medium,flag_jump,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.75,녹색매장_인지제고방안,녹색매장_인지제고방안,,2025,녹색매장 이용 혜택 제고,녹색매장 이용 혜택 제고,25.5,%,548,True,녹색매장 인지도를 높이기 위해 필요한 노력은 무엇인지 묻는 문항이다.,1. 녹색매장 판매장소 인지도,4) 녹색매장 인지도 제고 방안,"‘포스터, 리플릿, 책자 등 안내 및 홍보’는 34.8%에서 43.8%로 상승했으며, 이외 항목은 전년 대비 감소했다.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,75,75,high,,<그림 3-47> 녹색매장 인지도 제고 방안,50.2,-24.7,True,,consistent,"‘포스터, 리플릿, 책자 등 안내 및 홍보’는 34.8%→43.8%로 상승했고, 나머지 항목들도 모두 2024년 대비 2025년에 감소해 서술과 일치한다.",,
medium,flag_sum_violation,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.29,친환경생활_관심도,친환경 생활·소비 관심도,환경 인식,2025,관심이 많음,관심이 많음,92.2,%,1000,False,친환경 생활·소비에 대한 관심 정도를 묻는 문항,1. 친환경 생활 소비에 대한 인식,1) 친환경 생활·소비 관심도,전년 96.4%에서 92.2%로 4.2%p 하락,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,29,29,high,,<그림 3-1> 친환경 생활·소비 관심도,,,,,unverifiable,직전 연도(2024) 값이 데이터에 없어 검증 불가,92.2,True
